""
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
Rancho Maria Wines,"481 First St W Sonoma, CA 95476",dE_cIQUx8b7-HoI2UXPmxw,wineries,Wineries,4.0,70,$$,38.2924731,-122.4591225
Squire Livery,"1043 Westview Dr Napa, CA 94558",PYKiLQiVI_Toks5Qf673lg,tours,Tours,5.0,27,,38.30807,-122.33321
Selene Wines,"Napa, CA 94558",Oed2riBUDIunS3cEXhZtXg,wineries,Wineries,5.0,1,$$,38.31777,-122.29174
Troika Wines,"22985 Burndale Rd Sonoma, CA 95476",jxvhiYfvEzzNgef839ehKA,wineries,Wineries,5.0,7,,38.245232,-122.422307
Napa Downtown,"1290 1st St Napa, CA 94559",2qcDpXXGOTycepKTcvrtiw,beer_and_wine,"Beer, Wine & Spirits",4.0,10,$$,38.2981797158104,-122.287677987792
Mont La Salle,"4401 Redwood Rd Napa, CA 94558",Gy9utzPVjkd0HFKu9_TTFQ,venues,Venues & Event Spaces,5.0,7,,38.33644,-122.38809
Clarbec Wines,"19368 Orange Ave Sonoma, CA 95476",af5KKV_Kw0VUDnonRwjw-A,wineries,Wineries,5.0,1,,38.28882,-122.49469
Howell At the Moon,"Napa, Ca Napa, CA 94503",z9BAU9hEejoHIv07Fsn_0g,wineries,Wineries,4.5,2,,38.2975381,-122.286865
Adastra Wines,"5 E Napa St Sonoma, CA 95476",TQyfvV4JyI8X3ryUaP6OSg,winetastingroom,Wine Tasting Room,4.5,22,$$,38.2917713,-122.4575961
Bardessono Vineyards And Wines,"1901 Finnell Rd Yountville, CA 94599",BEGYFXDHAO8TH4ie3mrtLA,wineries,Wineries,5.0,1,,38.4015781,-122.3608105
Three Sticks Wines,"21692 8th St E Ste 280 Sonoma, CA 95476",g4sisBq5ihKxHzjs1rD8Hg,wineries,Wineries,5.0,1,,38.2621635,-122.4399347
Beau Wine Tours & Limousine Service,"21707 8th St E Ste A Sonoma, CA 95476",VL1JHT7235ROgEcQPswFdw,limos,Limos,4.5,34,,38.26049,-122.441352
Lonnie's Wine Tours & Transportation,"Napa, CA 94559",82isDtVlUfeteNVgQ3O-Kw,winetours,Wine Tours,5.0,5,,38.2930030822754,-122.282814025879
Dog-Friendly Wine Tours,"Napa, CA 94559",smgTMSdJDi_SaiHCIwtnBg,winetours,Wine Tours,3.5,3,,38.29737,-122.29047
The Westin Verasa Napa,"1314 Mckinstry St Napa, CA 94559",OF5HETTAleTTEmR8IPfdEA,hotels,Hotels,4.0,451,$$$,38.304091,-122.283648
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
B. Kosuge Wines,"Napa, CA 94581",SYM6nw-O2rQjHmir_W5pIg,wineries,Wineries,5.0,1,,38.29695,-122.2868
Booker & Butler,"Sonoma, CA 95476",3GW22J9FS-SDXh82jRc50A,travelservices,Travel Services,5.0,3,,38.29188,-122.45726
WineZooloo,"18115 Comstock Ave Ste C Sonoma, CA 95476",0N9WNvqgDsSiR9DAsa4Nqg,winetours,Wine Tours,4.5,2,,38.3113199134266,-122.487856708467
Coho Wines,"Napa, CA 94581",Q-I8VAUp5_0K_s9kidg01Q,wineries,Wineries,4.5,2,$$,38.29695,-122.2868
Rutherford Appellation Wineries Passport Weekend,"Rutherford, CA 94573",Phz4zaPpu3KOelYmRNayLQ,wineries,Wineries,4.5,2,$$,38.46024,-122.42023
Napa Shuttle & Limousines,"Napa, CA 94558",qM5RvcLpbWv0jt8xjFnHfw,tours,Tours,4.5,124,,38.2537008133195,-122.2746852
Austin's Wine Adventures,"2242 Clay St Napa, CA 94559",YfUlIoc5iaS1A6mYnhYfKw,tours,Tours,5.0,6,,38.2987039,-122.2974552
Hotel Yountville,"6462 Washington St Yountville, CA 94599",6og1iWWPgqcPJmbS7_tNJA,hotels,Hotels,4.5,257,$$$,38.39822,-122.35746
Napa City Ghosts & Legends Walking Tour,"Napa, CA 94559",e4j5eC0ieQA2FCBtuW6AsA,walkingtours,Walking Tours,4.5,100,,38.2973709106445,-122.290466308594
Bacchus Wine Tours & Transportation LLC,"1500 Napa Rd Sonoma, CA 95476",s60shVfsI9jyE-1ro48NmA,winetours,Wine Tours,5.0,13,,38.2726044,-122.4291397
Golden Gate Shuttle,"Fairfield, CA 94534",DDrg-1e3zHvsB2fkas0cqA,airport_shuttles,Airport Shuttles,5.0,32,,38.2413444519043,-122.121765136719
Mora Estate,"Sonoma, CA 95476",3Rl5Nx1Up8tRUCjBSVYhTg,wineries,Wineries,5.0,1,,38.294652,-122.457418
Peter Franus Wines,"Napa, CA",DH_ZvpVqAXl-4rTytcCEMQ,wineries,Wineries,4.0,1,,38.2990798950195,-122.285377502441
Eclectic Tour,"Napa, CA 94558",9Gb2EUcg5uj7jcZ3AOJOlA,tours,Tours,3.5,7,,38.33532,-122.30343
2 Pioneers Transport of Napa,"Vallejo, CA 94589",KOa6U1L4zZ31jip2X7tP-Q,airport_shuttles,Airport Shuttles,5.0,6,,38.16234,-122.2494
Winery Sixteen 600,"589 1st St W Sonoma, CA 95476",izWaafgu-o71dMJkWnNTMg,wineries,Wineries,5.0,24,$$,38.290421,-122.459446
Spoto Wines,"Oakville, CA 94562",xKBeK9FkhiZiyCMo_tDebA,wineries,Wineries,5.0,4,$$$,38.4369277954102,-122.402816772461
Napa Terroir Wine Tours,"1148 Pear Tree Ln Napa, CA 94558",XyUvKAGNBBB8iTea5328Bw,winetours,Wine Tours,5.0,8,,38.3210506945237,-122.293578274548
Vino Valley Tours,"1030 Century Dr Napa, CA 94558",74aOMIhtTrcKlFZ-e7xW4w,winetours,Wine Tours,5.0,2,,38.3071213,-122.3335037
Hampton Inn & Suites Napa,"945 Hartle Ct Napa, CA 94559",ZPpYf1gvcZUWXmJsGXHPTw,hotels,Hotels,4.0,91,$$,38.2820353,-122.2814234
Destination Drivers Napa & Sonoma,"Sonoma, CA 95476",7kgPEKQl8eVynU_d5qzuAA,winetours,Wine Tours,5.0,15,$$,38.29188,-122.45726
Page Wine Cellars,"520 California Blvd Ste 18 Napa, CA 94559",XzqPyV6naDamNVmWfruD2g,wineries,Wineries,4.0,6,$$,38.2938649,-122.30022
Don Sebastiani & Sons,"135 W Napa St Sonoma, CA 95476",ZqVyFkyaLAtmv5WStda_mA,wineries,Wineries,5.0,1,,38.29187,-122.45988
Napa Valley Excursions & Wine Tours,"Napa, CA 94558",gDF8g9O0NgSa1_ECcbz8Ig,winetours,Wine Tours,4.5,10,,38.3186492919922,-122.299942016602
Rosalynd Winery,"2212 Morrison Ln Fairfield, CA 94534",0AinZuPg9G_QBTTZGOZApA,wineries,Wineries,5.0,5,,38.266387741610366,-122.12993134347965
L'Uvaggio di Giácomo,"Napa, CA 94581",KDzRyyTJqPGRxNrt6y0Qgg,wineries,Wineries,4.0,1,,38.29695,-122.2868
Shifflett Estate,"PO Box 427 Oakville, CA 94562",dIVOwyUBEXCdBjk3jZUe2g,wineries,Wineries,4.0,1,,38.4366,-122.40259
Valet of the Moon Wine Tours,"Sonoma, CA 95476",Xatlh1YRkyTG-ZCdq2gRvQ,winetours,Wine Tours,5.0,33,,38.2890739440918,-122.396858215332
Gourmet Food & Wine Tours,"453 1st St E Sonoma, CA 95476",PAh1vLibFjxeW7gU7fGTKw,winetours,Wine Tours,5.0,62,,38.2927444,-122.4570054
Grapeline Wine Tours,"1051 Broadway Sonoma, CA 95476",VIQ6xJ8ina_MB0bbiEs0_Q,winetours,Wine Tours,5.0,27,,38.2825,-122.45971
Caddis Wines,"109 East Napa St Sonoma, CA 95476",w6mNVOGrpBG4841DY1-zyw,winetastingroom,Wine Tasting Room,5.0,12,,38.29166,-122.456511
Consort Wine Tours,"Yountville, CA 94599",PAjBZCldBx06ySGDIZtuNw,winetours,Wine Tours,5.0,3,,38.4019490823782,-122.362804412842
Oro Puro Vineyards,"Napa, CA 94581",B-Yc5sGjkeiIteTmbm6WXw,wineries,Wineries,4.0,1,,38.29695,-122.2868
Texture Wines,"35 E Napa St Sonoma, CA 95476",BsSdNbfpG8nMy4eVWBkw2A,winetastingroom,Wine Tasting Room,5.0,3,,38.29155,-122.45697
Alluvium Wine Tours,"Napa, CA 94558",VwKVSB_BNAvPYasqLrs88g,winetours,Wine Tours,5.0,3,,38.3177642822266,-122.29174041748
Redwood Liquor,"2030 Redwood Rd Napa, CA 94558",iqt-X1gvTVOrUAfI3NAqbw,beer_and_wine,"Beer, Wine & Spirits",3.5,6,$,38.321125,-122.311877
Vern's Taxi Service,"254 1st St E Sonoma, CA 95476",4MH6wPhktsjCvaMAoS-FoA,taxis,Taxis,3.5,65,,38.2962449,-122.4553942
Valley of the Moon Vintage Festival,"Sonoma, CA 95476",zVqK9KJGoPM25fHWJKz6vQ,wineries,Wineries,5.0,1,$,38.293415,-122.470589
Enjoy Napa Valley,"Napa, CA 94559",SYIGGBm5RZSTgXJvQ9hySA,rafting,Rafting/Kayaking,5.0,88,,38.291168,-122.286279
Signature Transportation of Napa Valley,"1526 Pear Tree Ln Napa, CA 94558",2Wl4g5yia2WFCOw95RGpAg,winetours,Wine Tours,5.0,6,,38.3221893310547,-122.288551330566
Jewels Wine Drivers,"Napa, CA 94558",2QQWLAbSrA6LAQm0ciVvxQ,transport,Transportation,5.0,17,,38.32062,-122.298
Sojourn Cellars,"141 E Napa St Sonoma, CA 95476",wyDWGyyNL6EocGHziMk4AA,wineries,Wineries,4.0,62,$$,38.2913799,-122.45576
Napa Valley Segway Tours,"Napa, CA 94558",MdOJsVwNgA0wzGA5HWPZXg,scootertours,Scooter Tours,5.0,59,,38.3177642822266,-122.29174041748
Bump Wine Cellars,"521 Broadway Ste A Sonoma, CA 95476",X036gULZAKfBdydmSIv_Dg,wineries,Wineries,5.0,91,$$,38.2915015,-122.45839
Sonoma Plaza Wine Experience,"498 1st St E Sonoma, CA 95476",LiW1-Oxh8sr8KUIjvhPGkg,wineries,Wineries,5.0,1,$$,38.291919708252,-122.45630645752
Cochon Tasting Bar,"531 1st St E Sonoma, CA 95476",SI8d_8RkTKxQ7hCRW5EDDg,winetastingroom,Wine Tasting Room,5.0,17,$$,38.2911999858899,-122.457011975348
Bohemian Highway Travel,"Sonoma, CA 95476",0DXeeKi58FnTTvnrU1d95Q,foodtours,Food Tours,5.0,4,,38.28691,-122.4655
Ez Wine Tours,"Napa, CA 94558",4sqX8AICnYSlolD8sCs8mg,winetours,Wine Tours,3.5,3,,38.31777,-122.29174
Enkidu Wine,"21481 Eighth St E Unit 1 Sonoma, CA 95476",smONjMpqnfi322hrIFSlcQ,winetastingroom,Wine Tasting Room,4.5,11,$$,38.2617031598216,-122.441007057847
Swanson Wine Tours,"Sonoma, CA 95476",bQkC60udJZ81qVpWfEBOvw,winetours,Wine Tours,5.0,17,,38.28691,-122.46547
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
Napa Valley Marriott Hotel & Spa,"3425 Solano Ave Napa, CA 94558",Gs7GoyuEtOb7ErIEWo5IeA,hotels,Hotels,3.5,471,$$$,38.3230652930973,-122.311984598637
Cristal Blue Carriage,"Napa, CA 94558",9wTsRICdrWRJbIdFOyMjIQ,tours,Tours,5.0,9,,38.31777,-122.29174
Zina Hyde Cunningham Winery,"480 1st St E Sonoma, CA 95476",Pe9HrE7i2c5M0Oh-Qs8xjg,wineries,Wineries,4.0,36,$$,38.2921374,-122.4565204
Napa Wine Tours,"1370 Trancas St Ste 233 Napa, CA 94558",QhYh-kluraf6xdQWQdAsYg,winetours,Wine Tours,1.0,1,,38.32322,-122.30206
David Arthur Vineyards,"Rutherford, CA 94573",ER-oINEAATm41AMaRCaeIA,wineries,Wineries,5.0,1,,38.46024,-122.42023
G Wine Cellars,"Napa, CA 94558",9K8wa7S0o7od_xbeN0LPdw,wineries,Wineries,1.0,1,,38.3130398821026,-122.234573364258
Concierge of the Valley,"1370 Trancas Ste 116 Napa, CA 94558",-gU1BsyOt2_sMVo6jr1Cag,personalassistants,Personal Assistants,4.5,15,,38.32322,-122.30206
California Wine Tour Services,"Sonoma, CA 95487",wqdQSioejBa2isgEFh_owQ,winetours,Wine Tours,4.5,4,,38.27259,-122.43762
Calmere Estate Winery,"2750 Las Amigas Rd Napa, CA 94559",WwvVPFU86u4orW_aPl_nQA,wineries,Wineries,4.5,68,$$,38.230914,-122.348861
V Wine Cellar,"6525 Washington St Yountville, CA 94599",zfoE3qt8tglemRg2YT0e2A,beer_and_wine,"Beer, Wine & Spirits",4.0,46,$$,38.401886,-122.362205
Pina Vineyard Management,"7960 Silverado Trl Napa, CA 94558",y9_DLrDfoTkMCuBgJeQZyg,wineries,Wineries,2.0,1,$$,38.46518,-122.37511
West Wine Tours,"Sonoma, CA 95476",NxmjBTbHuE6Fy5fofy_owg,winetours,Wine Tours,4.0,14,,38.28664,-122.46553
MacArthur Place Hotel,"29 E Macarthur St Sonoma, CA 95476",U8D--GVOXAsjcdKOfovNVA,hotels,Hotels,4.5,278,$$$,38.28402230667695,-122.45677693988675
Ultimate Wine Tours,"51 Temelec Cir Sonoma, CA 95476",WWA8uGYYAuS9gsj5INJufA,winetours,Wine Tours,5.0,4,,38.2676277160645,-122.48998260498
The Napa Card,"Napa, CA 94581",8-ahtCnsra_92zWAraZI2g,wineries,Wineries,2.5,6,$$,38.31364,-122.29476
Sip Wine Tasting,"19210 Sonoma Hwy Sonoma, CA 95476",-E7mAxfGQxK9okQ4zVA51A,winetastingroom,Wine Tasting Room,5.0,2,,38.2996292114258,-122.474632263184
Paper Napan Walkabouts,"729 Lathrop St Napa, CA 94558",yIvEFOE7ZAkMGWV8Msr86g,walkingtours,Walking Tours,5.0,5,,38.31444,-122.28714
Galatea Effect,"25 E Napa St Ste E Sonoma, CA 95476",47AjYN9a7gFGvCoousbbng,winetastingroom,Wine Tasting Room,5.0,34,$$,38.2916144,-122.4572554
Valley Wine Tours,"Sonoma, CA 95476",jYl3kC2ssoSowBcZ8RlrhA,winetours,Wine Tours,4.5,42,,38.29188,-122.45726
Cook Limosuine Services,"144 Mission Ter Sonoma, CA 95476",auHi-gNuaeaKGhNM7YSuOg,limos,Limos,2.5,3,,38.29496,-122.45504
Barrel Stop,"Napa, CA 94581",gRcGWMDwHk3vOPFn0hzW8Q,wineries,Wineries,3.0,1,,38.31364,-122.29476
Tom Scott Vineyards,"1465 Yountville Cross Rd Yountville, CA 94558",p2sZAS4F6uR6aEASU0hkDg,wineries,Wineries,1.0,1,$$$$,38.425273,-122.346766
My Napa Guide,"Napa, CA 94559",TbL23uWGb5h6n9nSZSwWlQ,travelservices,Travel Services,5.0,9,,38.4065228308698,-122.220153808594
Rose Wine Tours,"Sonoma, CA 95476",yy2eaLdiZt_AlhPh4g_zqQ,winetours,Wine Tours,5.0,7,,38.28691,-122.46547
After Hours Limousines,"19200 Sonoma Hwy Sonoma, CA 95476",YwY9zRO6kQ7TNEUvsUze7g,limos,Limos,5.0,2,,38.2998258,-122.4748851
Up Close and Personal Car Service,"208 Nicole Way Vallejo, CA 94589",zyogLFZxEH88RG1TswlTFw,towncarservice,Town Car Service,5.0,4,,38.1473061,-122.2261457
Modus Operandi Cellars,"Napa, CA",0ytFm9Lu5U0lpqgMDjGw5w,wineries,Wineries,1.0,1,,38.2988586425781,-122.285217285156
As You Like It!  Wine Country Tours,"Napa, CA 94558",S5C4xgIcvvxN0uQfbuw4GA,tours,Tours,4.5,6,,38.31777,-122.29174
Gehricke Wines,"32 Patten St Sonoma, CA 94954",ygcoXhOd8FC0g10p8v5Hvg,winetastingroom,Wine Tasting Room,5.0,2,,38.290218,-122.457497
Cochon Volant BBQ Smokehouse,"18350 Sonoma Hwy Sonoma, CA 95476",st_xK5gpiqyqgOzvSTg90w,bbq,Barbeque,4.0,330,$$,38.311554,-122.480637
Andretti Winery,"1625 Trancas St NAPA, CA 94558",NKCMqIlRopcSMA15JpeyJg,wineries,Wineries,3.5,311,$$,38.3215163,-122.3041079
Lionstone International,"21481 8th St E Sonoma, CA 95476",pW9QPUkm2_tTXLCzyQ6qvg,wineries,Wineries,1.0,1,,38.262062,-122.442036
Hotel Villagio,"6481 Washington St Yountville, CA 94599",RsSshos2H2qNT4pEvoM7nA,hotels,Hotels,4.0,379,$$$,38.400137,-122.360615
Napa Vinyards,"Napa, CA 94558",UwgQWRkTzlFnw3-QYCaBlQ,wineries,Wineries,1.0,1,,38.38326,-122.31306
Fulcrum Wines,"25 E Napa St Ste D Sonoma, CA 95476",t49iDRbZBAdncAS6HFfkWw,winetastingroom,Wine Tasting Room,4.5,31,$$,38.2915376048793,-122.457225546241
Christian Brothers Retreat & Conference Center,"4401 Redwood Rd Napa, CA 94558",S8slGXkJ0qog2wqBB_-B_w,venues,Venues & Event Spaces,5.0,8,,38.33644,-122.38809
VP Tours And Transportation,"Napa, CA 94581",26heIWJlF7ZcGqTc0p2Wmg,transport,Transportation,5.0,3,,38.1562410791298,-122.238754515275
Bob Chic and Chic Family Tours,"1070 Summit Napa, CA 94559",j3wuFetK7tt3t1UQjIr1JQ,tours,Tours,5.0,8,,38.309172,-122.273232
Swanson Vineyards,"1271 Manley Ln Rutherford, CA 94558",nE9zeIZs1sMiaID0MqwRkg,winetastingroom,Wine Tasting Room,4.5,126,$$$,38.450374,-122.419108
Bevbox - North Vallejo,"701 Mini Dr Vallejo, CA 94589",wyIbrRB78_97XG6AQbF-Yg,beer_and_wine,"Beer, Wine & Spirits",4.0,11,$,38.152774810791,-122.248901367188
Napa Valley Tours LLC,"Napa, CA 94558",hElxd-3CJ4ZKtCHEYId8Lg,tours,Tours,5.0,8,,38.5193138122559,-122.249099731445
Murphy's Irish Pub,"464 1st St E Ste C Sonoma, CA 95476",k_4wRgIaZXewNQIApqGD2Q,venues,Venues & Event Spaces,3.5,334,$$,38.2924769,-122.4565768
Cook Vinyard Management,"19626 Eighth St E Sonoma, CA 95476",LxMkyxBokxu6iRIsuMF5Tw,wineries,Wineries,1.0,1,,38.2862614,-122.434893
Top It Off Bottling,"21481 8th St E Ste 1 Sonoma, CA 95476",Jt-VYmagp5ETW1v_G_Ae0g,wineries,Wineries,1.0,2,,38.26248,-122.44207
Sonoma Valley Bike Tours & Rentals,"1254 Broadway Sonoma, CA 95476",MvyIpFBO-wngLmUDBeYNIQ,tours,Tours,5.0,79,$$,38.2786186,-122.45948
Sonoma Wine Shop,"412 1st St E Sonoma, CA 95476",1ovRBa7bioI7sAuwZBNy8g,beer_and_wine,"Beer, Wine & Spirits",4.5,85,$$,38.2932597398758,-122.456357181072
The Lodge at Sonoma Renaissance Resort & Spa,"1325 Broadway at Leveroni & Napa Roads Sonoma, CA 95476",UygwBqJkNhAYT761fXtnKw,hotels,Hotels,3.5,470,$$$,38.2772261323268,-122.461032113079
Sonoma Segway,"Sonoma, CA 95476",ww43XXfl9yoCNp7vBg5McQ,tours,Tours,5.0,34,,38.29188,-122.45726
Depot Hotel Restaurant - Sonoma,"241 1st St W Sonoma, CA 95476",bSWENN3WZpEYp_Oo9RViQA,italian,Italian,4.0,234,$$,38.29666773218324,-122.45833531382594
The Panel,"500 W Napa St Ste 522 Sonoma, CA 95476",XW6aQhk9zDA_83V0uZjYKw,beer_and_wine,"Beer, Wine & Spirits",5.0,41,,38.2941364614365,-122.46859378446621
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
Burdick Vineyard Tours,"19201 Sonoma Hwy Ste 161 Sonoma, CA 95476",VhbZOTGIs7Js4CXyv1RuMA,tours,Tours,5.0,8,,38.2993283,-122.4753091
California Winery Shuttle & Tour,"100 Tower Rd American Canyon, CA 94503",Nt4OSOpd876xOnmW2aoI8g,tours,Tours,1.5,9,,38.2119598388672,-122.257171630859
Broadway Market,"20511 Broadway Sonoma, CA 95476",uXSiHZk-PQWaWg_Sejl0Ug,delis,Delis,4.5,107,$,38.2753806,-122.4605219
Lana Limousine,"533 Canyon Meadows Dr American Canyon, CA 94503",7-kE1k2gud9X1oXbnOubgg,limos,Limos,5.0,1,,38.1562271118164,-122.262275695801
Addendum,"6476 Washington St (behind Ad Hoc) Yountville, CA 94599",St6j-3ZodHcQqDcp-BMZbg,newamerican,American (New),4.0,628,$$,38.399528,-122.358516
The CIA at Copia,"500 1st St Napa, CA 94559",x-BiRrVgiCN4nuRnxKcifg,cookingschools,Cooking Schools,4.0,154,,38.30286,-122.28026
Best Western Sonoma Valley Inn & Krug Event Center,"550 2nd St W Sonoma, CA 95476",PuVu5M5nVJ8WSFfHce4-cg,hotels,Hotels,3.5,246,$$,38.291471592436,-122.460800452172
Chappellet Grower Collection Tasting Room,"27 E Napa St Ste A Sonoma, CA 95476",2OWsdc9piagCHbhmVidPtg,winetastingroom,Wine Tasting Room,5.0,29,$$,38.2913,-122.45723









